pokedex_num,name,japanese_name,type1,type2,generation,is_legendary,abilities,classfication,hp,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,defense,experience_growth,height_m,percentage_male,sp_attack,sp_defense,speed,weight_kg
479,Rotom,Rotomãƒ­ãƒˆãƒ ,electric,ghost,4,0,['Levitate'],Plasma PokÃ©mon,50,0.5,2.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,65,5120,70,520,45,107,1000000,0.3,,105,107,86,0.3
480,Uxie,Yuxieãƒ¦ã‚¯ã‚·ãƒ¼,psychic,,4,1,['Levitate'],Knowledge PokÃ©mon,75,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75,20480,140,580,3,130,1250000,0.3,,75,130,95,0.3
481,Mesprit,Emritã‚¨ãƒ ãƒªãƒƒãƒˆ,psychic,,4,1,['Levitate'],Emotion PokÃ©mon,80,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,105,20480,140,580,3,105,1250000,0.3,,105,105,80,0.3
482,Azelf,Agnomeã‚¢ã‚°ãƒŽãƒ ,psychic,,4,1,['Levitate'],Willpower PokÃ©mon,75,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,125,20480,140,580,3,70,1250000,0.3,,125,70,115,0.3
483,Dialga,Dialgaãƒ‡ã‚£ã‚¢ãƒ«ã‚¬,steel,dragon,4,1,"['Pressure', 'Telepathy']",Temporal PokÃ©mon,100,0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,120,30720,0,680,3,120,1250000,5.4,,150,100,90,683.0
484,Palkia,Palkiaãƒ‘ãƒ«ã‚­ã‚¢,water,dragon,4,1,"['Pressure', 'Telepathy']",Spatial PokÃ©mon,90,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,120,30720,0,680,3,100,1250000,4.2,,150,120,100,336.0
485,Heatran,Heatranãƒ’ãƒ¼ãƒ‰ãƒ©ãƒ³,fire,steel,4,1,"['Flash Fire', 'Flame Body']",Lava Dome PokÃ©mon,91,0.25,1.0,0.5,1.0,0.25,2.0,1.0,0.5,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,90,2560,100,600,3,106,1250000,1.7,50.0,130,106,77,430.0
486,Regigigas,Regigigasãƒ¬ã‚¸ã‚®ã‚¬ã‚¹,normal,,4,1,['Slow Start'],Colossal PokÃ©mon,110,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160,30720,0,670,3,110,1250000,3.7,,80,110,100,420.0
487,Giratina,Giratina (another Forme)ã‚®ãƒ©ãƒ†ã‚£ãƒŠ,ghost,dragon,4,1,"['Pressure', 'Telepathy', 'Levitate']",Renegade PokÃ©mon,150,0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,120,30720,0,680,3,100,1250000,4.5,,120,100,90,750.0
488,Cresselia,Cresseliaã‚¯ãƒ¬ã‚»ãƒªã‚¢,psychic,,4,1,['Levitate'],Lunar PokÃ©mon,120,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,70,30720,100,600,3,120,1250000,1.5,0.0,75,130,85,85.6
489,Phione,Phioneãƒ•ã‚£ã‚ªãƒ,water,,4,0,['Hydration'],Sea Drifter PokÃ©mon,80,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,80,10240,70,480,30,80,1250000,0.4,,80,80,80,3.1
490,Manaphy,ManaphyãƒžãƒŠãƒ•ã‚£,water,,4,1,['Hydration'],Seafaring PokÃ©mon,100,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100,2560,70,600,3,100,1250000,0.3,,100,100,100,1.4
491,Darkrai,Darkraiãƒ€ãƒ¼ã‚¯ãƒ©ã‚¤,dark,,4,1,['Bad Dreams'],Pitch-Black PokÃ©mon,70,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90,30720,0,600,3,90,1250000,1.5,,135,90,125,50.5
492,Shaymin,Shaymin (sky Forme)ã‚·ã‚§ã‚¤ãƒŸ,grass,grass,4,1,"['Natural Cure', 'Serene Grace']",Gratitude PokÃ©mon,100,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,103,30720,100,600,45,75,1059860,0.2,,120,75,127,2.1
493,Arceus,Arceusã‚¢ãƒ«ã‚»ã‚¦ã‚¹,normal,,4,1,['Multitype'],Alpha PokÃ©mon,120,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120,30720,0,720,3,120,1250000,3.2,,120,120,120,320.0
494,Victini,Victiniãƒ“ã‚¯ãƒ†ã‚£ãƒ‹,psychic,fire,5,1,['Victory Star'],Victory PokÃ©mon,100,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,100,30720,100,600,3,100,1250000,0.4,,100,100,100,4.0
495,Snivy,Tsutarjaãƒ„ã‚¿ãƒ¼ã‚¸ãƒ£,grass,,5,0,"['Overgrow', 'Contrary']",Grass Snake PokÃ©mon,45,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,45,5120,70,308,45,55,1059860,0.6,88.1,45,55,63,8.1
496,Servine,Janovyã‚¸ãƒ£ãƒŽãƒ“ãƒ¼,grass,,5,0,"['Overgrow', 'Contrary']",Grass Snake PokÃ©mon,60,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,70,413,45,75,1059860,0.8,88.1,60,75,83,16.0
497,Serperior,Jalordaã‚¸ãƒ£ãƒ­ãƒ¼ãƒ€,grass,,5,0,"['Overgrow', 'Contrary']",Regal PokÃ©mon,75,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,75,5120,70,528,45,95,1059860,3.3,88.1,75,95,113,63.0
498,Tepig,Pokabuãƒã‚«ãƒ–,fire,,5,0,"['Blaze', 'Thick Fat']",Fire Pig PokÃ©mon,65,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,63,5120,70,308,45,45,1059860,0.5,88.1,45,45,45,9.9
499,Pignite,Chaobooãƒãƒ£ã‚ªãƒ–ãƒ¼,fire,fighting,5,0,"['Blaze', 'Thick Fat']",Fire Pig PokÃ©mon,90,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,93,5120,70,418,45,55,1059860,1.0,88.1,70,55,55,55.5
500,Emboar,Enbuohã‚¨ãƒ³ãƒ–ã‚ªãƒ¼,fire,fighting,5,0,"['Blaze', 'Reckless']",Mega Fire Pig PokÃ©mon,110,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,123,5120,70,528,45,65,1059860,1.6,88.1,100,65,65,150.0
501,Oshawott,MijumaruãƒŸã‚¸ãƒ¥ãƒžãƒ«,water,,5,0,"['Torrent', 'Shell Armor']",Sea Otter PokÃ©mon,55,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,55,5120,70,308,45,45,1059860,0.5,88.1,63,45,45,5.9
502,Dewott,Futachimaruãƒ•ã‚¿ãƒãƒžãƒ«,water,,5,0,"['Torrent', 'Shell Armor']",Discipline PokÃ©mon,75,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75,5120,70,413,45,60,1059860,0.8,88.1,83,60,60,24.5
503,Samurott,Daikenkiãƒ€ã‚¤ã‚±ãƒ³ã‚­,water,,5,0,"['Torrent', 'Shell Armor']",Formidable PokÃ©mon,95,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100,5120,70,528,45,85,1059860,1.5,88.1,108,70,70,94.6
504,Patrat,MinezumiãƒŸãƒã‚ºãƒŸ,normal,,5,0,"['Run Away', 'Keen Eye', 'Analytic']",Scout PokÃ©mon,45,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,3840,70,255,255,39,1000000,0.5,50.0,35,39,42,11.6
505,Watchog,MiruhogãƒŸãƒ«ãƒ›ãƒƒã‚°,normal,,5,0,"['Illuminate', 'Keen Eye', 'Analytic']",Lookout PokÃ©mon,60,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85,5120,70,420,255,69,1000000,1.1,50.0,60,69,77,27.0
506,Lillipup,Yorterrieãƒ¨ãƒ¼ãƒ†ãƒªãƒ¼,normal,,5,0,"['Vital Spirit', 'Pickup', 'Run Away']",Puppy PokÃ©mon,45,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,3840,70,275,255,45,1059860,0.4,50.0,25,45,55,4.1
507,Herdier,Herderrieãƒãƒ¼ãƒ‡ãƒªã‚¢,normal,,5,0,"['Intimidate', 'Sand Rush', 'Scrappy']",Loyal Dog PokÃ©mon,65,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,3840,70,370,120,65,1059860,0.9,50.0,35,65,60,14.7
508,Stoutland,Moolandãƒ ãƒ¼ãƒ©ãƒ³ãƒ‰,normal,,5,0,"['Intimidate', 'Sand Rush', 'Scrappy']",Big-Hearted PokÃ©mon,85,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,70,500,45,90,1059860,1.2,50.0,45,90,80,61.0
509,Purrloin,Choronekoãƒãƒ§ãƒ­ãƒã‚³,dark,,5,0,"['Limber', 'Unburden', 'Prankster']",Devious PokÃ©mon,41,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50,5120,70,281,255,37,1000000,0.4,50.0,50,37,66,10.1
510,Liepard,Lepardasãƒ¬ãƒ‘ãƒ«ãƒ€ã‚¹,dark,,5,0,"['Limber', 'Unburden', 'Prankster']",Cruel PokÃ©mon,64,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,88,5120,70,446,90,50,1000000,1.1,50.0,88,50,106,37.5
511,Pansage,Yanappuãƒ¤ãƒŠãƒƒãƒ—,grass,,5,0,"['Gluttony', 'Overgrow']",Grass Monkey PokÃ©mon,50,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,53,5120,70,316,190,48,1000000,0.6,88.1,53,48,64,10.5
512,Simisage,Yanakkieãƒ¤ãƒŠãƒƒã‚­ãƒ¼,grass,,5,0,"['Gluttony', 'Overgrow']",Thorn Monkey PokÃ©mon,75,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,98,5120,70,498,75,63,1000000,1.1,88.1,98,63,101,30.5
513,Pansear,Baoppuãƒã‚ªãƒƒãƒ—,fire,,5,0,"['Gluttony', 'Blaze']",High Temp PokÃ©mon,50,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,53,5120,70,316,190,48,1000000,0.6,88.1,53,48,64,11.0
514,Simisear,Baokkieãƒã‚ªãƒƒã‚­ãƒ¼,fire,,5,0,"['Gluttony', 'Blaze']",Ember PokÃ©mon,75,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,98,5120,70,498,75,63,1000000,1.0,88.1,98,63,101,28.0
515,Panpour,Hiyappuãƒ’ãƒ¤ãƒƒãƒ—,water,,5,0,"['Gluttony', 'Torrent']",Spray PokÃ©mon,50,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,5120,70,316,190,48,1000000,0.6,88.1,53,48,64,13.5
516,Simipour,Hiyakkieãƒ’ãƒ¤ãƒƒã‚­ãƒ¼,water,,5,0,"['Gluttony', 'Torrent']",Geyser PokÃ©mon,75,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,98,5120,70,498,75,63,1000000,1.0,88.1,98,63,101,29.0
517,Munna,Munnaãƒ ãƒ³ãƒŠ,psychic,,5,0,"['Forewarn', 'Synchronize', 'Telepathy']",Dream Eater PokÃ©mon,76,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,25,2560,70,292,190,45,800000,0.6,50.0,67,55,24,23.3
518,Musharna,Musharnaãƒ ã‚·ãƒ£ãƒ¼ãƒŠ,psychic,,5,0,"['Forewarn', 'Synchronize', 'Telepathy']",Drowsing PokÃ©mon,116,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,2560,70,487,75,85,800000,1.1,50.0,107,95,29,60.5
519,Pidove,Mamepatoãƒžãƒ¡ãƒ‘ãƒˆ,normal,flying,5,0,"['Big Pecks', 'Super Luck', 'Rivalry']",Tiny Pigeon PokÃ©mon,50,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55,3840,70,264,255,50,1059860,0.3,50.0,36,30,43,2.1
520,Tranquill,Hatobohãƒãƒˆãƒ¼ãƒœãƒ¼,normal,flying,5,0,"['Big Pecks', 'Super Luck', 'Rivalry']",Wild Pigeon PokÃ©mon,62,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,77,3840,70,358,120,62,1059860,0.6,50.0,50,42,65,15.0
521,Unfezant,Kenhallowã‚±ãƒ³ãƒ›ãƒ­ã‚¦,normal,flying,5,0,"['Big Pecks', 'Super Luck', 'Rivalry']",Proud PokÃ©mon,80,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,115,3840,70,488,45,80,1059860,1.2,50.0,65,55,93,29.0
522,Blitzle,Shimamaã‚·ãƒžãƒž,electric,,5,0,"['Lightningrod', 'Motor Drive', 'Sap Sipper']",Electrified PokÃ©mon,45,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,60,5120,70,295,190,32,1000000,0.8,50.0,50,32,76,29.8
523,Zebstrika,Zebraikaã‚¼ãƒ–ãƒ©ã‚¤ã‚«,electric,,5,0,"['Lightningrod', 'Motor Drive', 'Sap Sipper']",Thunderbolt PokÃ©mon,75,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100,5120,70,497,75,63,1000000,1.6,50.0,80,63,116,79.5
524,Roggenrola,Dangoroãƒ€ãƒ³ã‚´ãƒ­,rock,,5,0,"['Sturdy', 'Weak Armor', 'Sand Force']",Mantle PokÃ©mon,55,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,75,3840,70,280,255,85,1059860,0.4,50.0,25,25,15,18.0
525,Boldore,Gantleã‚¬ãƒ³ãƒˆãƒ«,rock,,5,0,"['Sturdy', 'Weak Armor', 'Sand Force']",Ore PokÃ©mon,70,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,105,3840,70,390,120,105,1059860,0.9,50.0,50,40,20,102.0
526,Gigalith,Gigaiathã‚®ã‚¬ã‚¤ã‚¢ã‚¹,rock,,5,0,"['Sturdy', 'Sand Stream', 'Sand Force']",Compressed PokÃ©mon,85,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,135,3840,70,515,45,130,1059860,1.7,50.0,60,80,25,260.0
527,Woobat,Koromoriã‚³ãƒ­ãƒ¢ãƒª,psychic,flying,5,0,"['Unaware', 'Klutz', 'Simple']",Bat PokÃ©mon,65,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,45,3840,70,323,190,43,1000000,0.4,50.0,55,43,72,2.1
528,Swoobat,Kokoromoriã‚³ã‚³ãƒ­ãƒ¢ãƒª,psychic,flying,5,0,"['Unaware', 'Klutz', 'Simple']",Courting PokÃ©mon,67,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,57,3840,70,425,45,55,1000000,0.9,50.0,77,55,114,10.5
529,Drilbur,Mogurewãƒ¢ã‚°ãƒªãƒ¥ãƒ¼,ground,,5,0,"['Sand Rush', 'Sand Force', 'Mold Breaker']",Mole PokÃ©mon,60,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,85,5120,70,328,120,40,1000000,0.3,50.0,30,45,68,8.5
530,Excadrill,Doryuzuãƒ‰ãƒªãƒ¥ã‚¦ã‚º,ground,steel,5,0,"['Sand Rush', 'Sand Force', 'Mold Breaker']",Subterrene PokÃ©mon,110,0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,135,5120,70,508,60,60,1000000,0.7,50.0,50,65,88,40.4
531,Audino,Tabunneã‚¿ãƒ–ãƒ³ãƒ,normal,,5,0,"['Healer', 'Regenerator', 'Klutz']",Hearing PokÃ©mon,103,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,5120,70,545,255,126,800000,1.1,50.0,80,126,50,31.0
532,Timburr,Dokkorerãƒ‰ãƒƒã‚³ãƒ©ãƒ¼,fighting,,5,0,"['Guts', 'Sheer Force', 'Iron Fist']",Muscular PokÃ©mon,75,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,80,5120,70,305,180,55,1059860,0.6,75.4,25,35,35,12.5
533,Gurdurr,Dotekkotsuãƒ‰ãƒ†ãƒƒã‚³ãƒ„,fighting,,5,0,"['Guts', 'Sheer Force', 'Iron Fist']",Muscular PokÃ©mon,85,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,105,5120,70,405,90,85,1059860,1.2,75.4,40,50,40,40.0
534,Conkeldurr,Roubushinãƒ­ãƒ¼ãƒ–ã‚·ãƒ³,fighting,,5,0,"['Guts', 'Sheer Force', 'Iron Fist']",Muscular PokÃ©mon,105,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,140,5120,70,505,45,95,1059860,1.4,75.4,55,65,45,87.0
535,Tympole,Otamaroã‚ªã‚¿ãƒžãƒ­,water,,5,0,"['Swift Swim', 'Hydration', 'Water Absorb']",Tadpole PokÃ©mon,50,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,50,5120,70,294,255,40,1059860,0.5,50.0,50,40,64,4.5
536,Palpitoad,Gamagaruã‚¬ãƒžã‚¬ãƒ«,water,ground,5,0,"['Swift Swim', 'Hydration', 'Water Absorb']",Vibration PokÃ©mon,75,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,65,5120,70,384,120,55,1059860,0.8,50.0,65,55,69,17.0
537,Seismitoad,Gamagerogeã‚¬ãƒžã‚²ãƒ­ã‚²,water,ground,5,0,"['Swift Swim', 'Poison Touch', 'Water Absorb']",Vibration PokÃ©mon,105,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,95,5120,70,509,45,75,1059860,1.5,50.0,85,75,74,62.0
538,Throh,NagekiãƒŠã‚²ã‚­,fighting,,5,0,"['Guts', 'Inner Focus', 'Mold Breaker']",Judo PokÃ©mon,120,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,100,5120,70,465,45,85,1000000,1.3,100.0,30,85,45,55.5
539,Sawk,Dagekiãƒ€ã‚²ã‚­,fighting,,5,0,"['Sturdy', 'Inner Focus', 'Mold Breaker']",Karate PokÃ©mon,75,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,5120,70,465,45,75,1000000,1.4,100.0,30,75,85,51.0
540,Sewaddle,Kurumiruã‚¯ãƒ«ãƒŸãƒ«,bug,grass,5,0,"['Swarm', 'Chlorophyll', 'Overcoat']",Sewing PokÃ©mon,45,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,53,3840,70,310,255,70,1059860,0.3,50.0,40,60,42,2.5
541,Swadloon,Kurumayuã‚¯ãƒ«ãƒžãƒ¦,bug,grass,5,0,"['Leaf Guard', 'Chlorophyll', 'Overcoat']",Leaf-Wrapped PokÃ©mon,55,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,63,3840,70,380,120,90,1059860,0.5,50.0,50,80,42,7.3
542,Leavanny,Hahakomoriãƒãƒã‚³ãƒ¢ãƒª,bug,grass,5,0,"['Swarm', 'Chlorophyll', 'Overcoat']",Nurturing PokÃ©mon,75,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,103,3840,70,500,45,80,1059860,1.2,50.0,70,80,92,20.5
543,Venipede,Fushideãƒ•ã‚·ãƒ‡,bug,poison,5,0,"['Poison Point', 'Swarm', 'Speed Boost']",Centipede PokÃ©mon,30,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,45,3840,70,260,255,59,1059860,0.4,50.0,30,39,57,5.3
544,Whirlipede,Wheegaãƒ›ã‚¤ãƒ¼ã‚¬,bug,poison,5,0,"['Poison Point', 'Swarm', 'Speed Boost']",Curlipede PokÃ©mon,40,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,55,3840,70,360,120,99,1059860,1.2,50.0,40,79,47,58.5
545,Scolipede,Pendrorãƒšãƒ³ãƒ‰ãƒ©ãƒ¼,bug,poison,5,0,"['Poison Point', 'Swarm', 'Speed Boost']",Megapede PokÃ©mon,60,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,100,5120,70,485,45,89,1059860,2.5,50.0,55,69,112,200.5
546,Cottonee,Monmenãƒ¢ãƒ³ãƒ¡ãƒ³,grass,fairy,5,0,"['Prankster', 'Infiltrator', 'Chlorophyll']",Cotton Puff PokÃ©mon,40,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,27,5120,70,280,190,60,1000000,0.3,50.0,37,50,66,0.6
547,Whimsicott,Elfuunã‚¨ãƒ«ãƒ•ãƒ¼ãƒ³,grass,fairy,5,0,"['Prankster', 'Infiltrator', 'Chlorophyll']",Windveiled PokÃ©mon,60,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,67,5120,70,480,75,85,1000000,0.7,50.0,77,75,116,6.6
548,Petilil,Churineãƒãƒ¥ãƒªãƒ,grass,,5,0,"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",Bulb PokÃ©mon,45,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,35,5120,70,280,190,50,1000000,0.5,0.0,70,50,30,6.6
549,Lilligant,Dredearãƒ‰ãƒ¬ãƒ‡ã‚£ã‚¢,grass,,5,0,"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",Flowering PokÃ©mon,70,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,70,480,75,75,1000000,1.1,0.0,110,75,90,16.3
550,Basculin,Bassraoãƒã‚¹ãƒ©ã‚ª,water,,5,0,"['Reckless', 'Rock Head', 'Adaptability', 'Mold Breaker']",Hostile PokÃ©mon,70,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,92,10240,70,460,25,65,1000000,1.0,50.0,80,55,98,18.0
